SalesLineID,OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPriceGBP,UnitCostGBP,DiscountPct,OrderStatus,SalesChannel
1475,500854,2025-07-28,11,1,1,762.6,567.33,0,Completed,Online
1476,500861,2025-07-29,40,7,4,391.66,249.61,0,Completed,Online
1477,500861,2025-07-29,40,6,2,123.54,74.6,0,Completed,Online
1478,500861,2025-07-29,40,4,2,28.94,11.52,0,Completed,Online
1479,500874,2025-07-30,46,8,1,264.73,160.66,0.05,Completed,Online
1480,500900,2025-07-30,37,9,3,50.76,19.56,0.1,Completed,Retail Store
1481,500900,2025-07-30,37,5,1,84.52,39.1,0.03,Completed,Retail Store
1482,500900,2025-07-30,37,8,2,275.13,161.42,0,Completed,Retail Store
1483,500908,2025-07-30,49,1,1,741.89,576.46,0,Completed,Online
1484,500908,2025-07-30,49,5,1,82.22,38.42,0,Completed,Online
1485,500856,2025-07-31,18,10,1,12.11,5.15,0,Completed,Retail Store
1486,500862,2025-07-31,30,6,2,128.13,74.37,0,Completed,Online
1487,500862,2025-07-31,30,11,3,16.2,7.29,0,Completed,Online
1488,500862,2025-07-31,30,1,1,739.19,569.08,0.15,Completed,Online
1489,500899,2025-07-31,34,2,2,242.38,160.84,0.1,Completed,Retail Store
1490,500963,2025-08-01,30,3,1,347.76,251.59,0,Completed,Online
1491,500929,2025-08-03,55,6,1,121.34,73.79,0,Completed,Marketplace
1492,500942,2025-08-03,36,6,1,123.48,73.41,0,Completed,Retail Store
1493,500947,2025-08-03,55,10,1,12.61,5.15,0,Completed,Online
1494,500947,2025-08-03,55,12,1,24.62,11.5,0,Completed,Online
1495,500959,2025-08-03,33,9,3,49.78,19.94,0.1,Completed,Online
1496,500959,2025-08-03,33,1,2,780.53,567.81,0.03,Completed,Online
1497,500951,2025-08-04,22,3,1,344.65,250.88,0,Completed,Online
1498,500951,2025-08-04,22,11,2,16.37,7.43,0,Completed,Online
1499,500927,2025-08-05,9,12,2,25.24,11.3,0,Completed,Retail Store
1500,500914,2025-08-06,55,10,1,12.32,5.25,0,Completed,Retail Store
1501,500928,2025-08-06,5,2,1,236.96,157.74,0.15,Completed,Retail Store
1502,500928,2025-08-06,5,8,1,261.52,162.14,0,Completed,Retail Store
1503,500944,2025-08-06,20,7,1,397.4,243.26,0.1,Completed,Marketplace
1504,500944,2025-08-06,20,8,1,275.71,164.59,0.05,Completed,Marketplace
1505,500944,2025-08-06,20,1,2,775.49,558.04,0.03,Completed,Marketplace
1506,500946,2025-08-06,18,4,1,27.83,11.53,0,Completed,Online
1507,500912,2025-08-08,26,1,1,740.99,571.04,0,Completed,Retail Store
1508,500924,2025-08-08,6,9,1,51.08,20.03,0.03,Completed,Retail Store
1509,500924,2025-08-08,6,11,2,16.52,7.29,0,Completed,Retail Store
1510,500945,2025-08-09,27,8,1,276.18,161.87,0.03,Completed,Online
1511,500945,2025-08-09,27,9,2,49.83,19.96,0,Completed,Online
1512,500952,2025-08-09,28,9,3,48.59,19.9,0,Completed,Online
1513,500954,2025-08-09,32,5,1,81.21,38.88,0,Completed,Online
1514,500954,2025-08-09,32,11,2,16.32,7.33,0,Completed,Online
1515,500954,2025-08-09,32,3,2,343.03,245.76,0,Completed,Online
1516,500957,2025-08-09,23,5,2,80.51,38.14,0.1,Cancelled,Online
1517,500961,2025-08-09,2,6,1,127.91,74.53,0.03,Completed,Online
1518,500943,2025-08-10,14,11,1,16.77,7.22,0,Completed,Marketplace
1519,500943,2025-08-10,14,7,1,380.71,243.45,0.1,Completed,Marketplace
1520,500953,2025-08-10,47,1,2,752.49,569.21,0.03,Cancelled,Online
1521,500953,2025-08-10,47,9,2,48.71,19.88,0.03,Cancelled,Online
1522,500953,2025-08-10,47,2,4,247.32,162.32,0,Cancelled,Online
1523,500930,2025-08-11,41,5,1,80.62,37.99,0.05,Completed,Retail Store
1524,500949,2025-08-11,25,1,1,767.79,568.5,0,Completed,Retail Store
1525,500949,2025-08-11,25,9,1,49.74,20.17,0.03,Completed,Retail Store
1526,500960,2025-08-11,15,9,1,51.91,19.85,0.05,Completed,Online
1527,500919,2025-08-13,41,7,1,391.44,246.91,0.1,Completed,Retail Store
1528,500962,2025-08-13,9,10,1,12.75,5.22,0,Completed,Retail Store
1529,500911,2025-08-15,34,9,1,48.85,19.9,0,Completed,Retail Store
1530,500911,2025-08-15,34,2,1,231.96,158.1,0.05,Completed,Retail Store
1531,500956,2025-08-15,43,4,1,28.71,11.39,0,Completed,Retail Store
1532,500925,2025-08-17,51,3,2,355.39,249.84,0,Completed,Online
1533,500940,2025-08-17,10,2,1,246.03,160.26,0,Completed,Online
1534,500940,2025-08-17,10,6,1,122.89,74.72,0,Completed,Online
1535,500964,2025-08-17,8,2,2,236.47,158.92,0,Cancelled,Marketplace
1536,500964,2025-08-17,8,7,1,397.71,246.11,0.15,Cancelled,Marketplace
1537,500920,2025-08-18,19,5,1,82.95,38.45,0,Cancelled,Marketplace
1538,500920,2025-08-18,19,7,2,396.16,242.21,0.1,Cancelled,Marketplace
1539,500935,2025-08-18,33,2,1,243.71,157.07,0,Completed,Online
1540,500923,2025-08-20,30,7,1,377.11,243.51,0,Completed,Retail Store
1541,500923,2025-08-20,30,4,3,28.34,11.41,0,Completed,Retail Store
1542,500965,2025-08-21,11,4,1,28.59,11.32,0,Completed,Online
1543,500921,2025-08-22,5,2,3,240.83,157.86,0.1,Completed,Retail Store
1544,500921,2025-08-22,5,1,2,774.06,573.15,0.03,Completed,Retail Store
1545,500933,2025-08-22,10,9,1,51.84,19.89,0,Completed,Online
1546,500933,2025-08-22,10,8,2,270.74,162.57,0,Completed,Online
1547,500933,2025-08-22,10,2,1,243.34,160.66,0,Completed,Online
1548,500913,2025-08-23,65,10,1,12.34,5.31,0.1,Completed,Online
1549,500926,2025-08-23,26,8,1,277.15,160.81,0,Completed,Online
1550,500938,2025-08-23,31,4,2,28.82,11.63,0.05,Completed,Online
1551,500938,2025-08-23,31,2,1,232.99,157.46,0.05,Completed,Online
1552,500955,2025-08-23,9,5,3,80.85,39.28,0,Completed,Online
1553,500955,2025-08-23,9,8,1,278.53,165.4,0.03,Completed,Online
1554,500910,2025-08-24,23,10,1,12.46,5.19,0.1,Completed,Online
1555,500915,2025-08-24,64,7,4,388.43,248.25,0.05,Completed,Online
1556,500915,2025-08-24,64,5,1,84.36,38.47,0,Completed,Online
1557,500922,2025-08-24,12,12,2,24.93,11.69,0.1,Completed,Retail Store
1558,500932,2025-08-24,21,10,1,12.12,5.13,0.03,Completed,Marketplace
1559,500932,2025-08-24,21,7,1,375.56,245.81,0.05,Completed,Marketplace
1560,500934,2025-08-24,57,9,2,50.43,19.83,0,Completed,Retail Store
1561,500939,2025-08-25,24,5,1,84.04,39.2,0.1,Completed,Retail Store
1562,500939,2025-08-25,24,2,4,231.15,159.81,0,Completed,Retail Store
1563,500948,2025-08-25,17,9,2,50.64,19.84,0.05,Completed,Online
1564,500917,2025-08-27,12,6,2,126.59,73.43,0.03,Completed,Online
1565,500937,2025-08-27,47,11,1,17.09,7.32,0,Completed,Marketplace
1566,500950,2025-08-27,16,2,2,236.82,160.38,0,Completed,Marketplace
1567,500958,2025-08-27,48,10,2,12.96,5.23,0.03,Completed,Online
1568,500958,2025-08-27,48,3,1,348.42,247.11,0,Completed,Online
1569,500966,2025-08-27,25,12,1,24.25,11.57,0.03,Completed,Online
1570,500931,2025-08-28,57,8,1,261.56,163.45,0,Completed,Online
1571,500941,2025-08-28,20,10,2,12.91,5.2,0,Completed,Online
1572,500941,2025-08-28,20,6,2,126.68,73.62,0,Completed,Online
1573,500941,2025-08-28,20,9,2,51.21,19.96,0.1,Completed,Online
1574,500918,2025-08-29,16,2,1,239.22,162.17,0.1,Completed,Online
1575,500916,2025-08-31,59,1,2,750.2,564.47,0,Completed,Retail Store
1576,500916,2025-08-31,59,12,2,25.64,11.49,0.15,Completed,Retail Store
1577,500916,2025-08-31,59,10,1,12.79,5.2,0,Completed,Retail Store
1578,500936,2025-08-31,47,5,1,83.42,38.48,0,Completed,Retail Store
1579,500972,2025-09-01,28,7,2,378.71,248.29,0.1,Completed,Online
1580,501016,2025-09-02,39,11,2,17.19,7.25,0,Completed,Retail Store
1581,500986,2025-09-03,24,5,1,80.51,38.14,0,Completed,Retail Store
1582,500986,2025-09-03,24,12,1,24.82,11.69,0,Completed,Retail Store
1583,500994,2025-09-05,54,9,1,50.01,20.11,0.05,Completed,Online
1584,501019,2025-09-05,65,12,1,25.68,11.64,0,Completed,Online
1585,501019,2025-09-05,65,5,4,84.34,38.88,0.1,Completed,Online
1586,501019,2025-09-05,65,6,1,126.76,73.34,0,Completed,Online
1587,500973,2025-09-07,30,10,3,12.22,5.2,0,Completed,Marketplace
1588,500973,2025-09-07,30,1,2,762.65,558.0,0.15,Completed,Marketplace
1589,500973,2025-09-07,30,9,1,49.78,19.94,0.1,Completed,Marketplace
1590,500998,2025-09-07,20,12,2,24.62,11.62,0,Completed,Retail Store
1591,500998,2025-09-07,20,8,2,268.71,160.51,0,Completed,Retail Store
1592,500999,2025-09-07,16,11,3,16.32,7.33,0.05,Completed,Retail Store
1593,501008,2025-09-07,57,11,2,16.33,7.37,0.05,Completed,Retail Store
1594,501017,2025-09-07,45,3,2,349.52,245.88,0,Completed,Online
1595,501017,2025-09-07,45,8,2,265.22,161.56,0,Completed,Online
1596,501017,2025-09-07,45,11,2,16.27,7.39,0,Completed,Online
1597,500982,2025-09-08,33,4,1,28.47,11.45,0.03,Completed,Marketplace
1598,500982,2025-09-08,33,9,1,50.09,19.73,0,Completed,Marketplace
1599,501001,2025-09-08,31,7,1,393.42,242.47,0,Completed,Online
1600,500987,2025-09-09,1,1,3,779.66,570.06,0.1,Completed,Online
1601,500987,2025-09-09,1,10,3,12.18,5.29,0,Completed,Online
1602,501014,2025-09-10,35,12,1,24.89,11.37,0.05,Completed,Online
1603,501014,2025-09-10,35,5,2,80.82,38.3,0.15,Completed,Online
1604,500971,2025-09-11,31,6,1,127.19,73.16,0.03,Completed,Retail Store
1605,500989,2025-09-11,40,2,1,233.2,162.14,0.05,Completed,Marketplace
1606,500989,2025-09-11,40,1,1,744.43,573.01,0.15,Completed,Marketplace
1607,500995,2025-09-13,11,12,1,25.87,11.67,0.03,Completed,Retail Store
1608,501009,2025-09-13,27,12,2,24.25,11.51,0.03,Completed,Online
1609,501018,2025-09-13,35,9,1,50.06,19.83,0,Completed,Online
1610,500967,2025-09-14,49,3,1,339.8,250.41,0,Completed,Marketplace
1611,501015,2025-09-14,40,10,1,12.58,5.17,0,Completed,Retail Store
1612,500984,2025-09-15,57,9,1,49.48,20.09,0,Completed,Retail Store
1613,500984,2025-09-15,57,1,2,784.76,574.9,0.1,Completed,Retail Store
1614,500968,2025-09-17,49,2,1,244.8,158.93,0.05,Completed,Retail Store
1615,500968,2025-09-17,49,4,2,27.76,11.49,0,Completed,Retail Store
1616,500968,2025-09-17,49,1,1,751.27,558.95,0,Completed,Retail Store
1617,500981,2025-09-17,5,9,1,48.68,20.14,0,Completed,Online
1618,501002,2025-09-17,37,10,1,12.51,5.25,0.05,Completed,Online
1619,501002,2025-09-17,37,11,1,16.26,7.36,0.05,Completed,Online
1620,500970,2025-09-18,19,5,3,82.31,39.0,0,Completed,Online
1621,500976,2025-09-18,63,12,3,25.37,11.31,0.05,Completed,Retail Store
1622,500976,2025-09-18,63,6,1,126.38,74.19,0,Completed,Retail Store
1623,500990,2025-09-18,19,5,1,82.29,38.71,0,Cancelled,Online
1624,500975,2025-09-19,47,3,2,354.92,246.38,0.03,Completed,Online
1625,501005,2025-09-20,38,2,1,233.65,161.08,0,Completed,Online
1626,501005,2025-09-20,38,6,2,124.37,74.37,0.1,Completed,Online
1627,501011,2025-09-20,63,5,1,84.37,38.79,0.03,Completed,Retail Store
1628,501011,2025-09-20,63,6,1,120.51,75.38,0,Completed,Retail Store
1629,501012,2025-09-20,47,12,1,24.66,11.37,0,Completed,Online
1630,501012,2025-09-20,47,5,1,80.23,38.2,0.03,Completed,Online
1631,501003,2025-09-21,25,10,1,12.12,5.15,0.15,Completed,Marketplace
1632,501003,2025-09-21,25,8,3,271.56,163.21,0,Completed,Marketplace
1633,501010,2025-09-21,62,2,1,233.28,161.87,0,Completed,Online
1634,501010,2025-09-21,62,8,2,268.59,163.21,0.03,Completed,Online
1635,500988,2025-09-23,24,8,1,267.86,163.82,0,Completed,Retail Store
1636,500988,2025-09-23,24,4,1,28.8,11.45,0.1,Completed,Retail Store
1637,501013,2025-09-23,4,10,1,12.46,5.27,0.05,Completed,Online
1638,501013,2025-09-23,4,12,1,24.52,11.34,0,Completed,Online
1639,500977,2025-09-24,18,12,1,24.97,11.6,0.05,Completed,Online
1640,500980,2025-09-24,41,1,1,768.47,561.12,0,Completed,Online
1641,500983,2025-09-24,1,8,1,262.39,163.74,0,Completed,Retail Store
1642,501006,2025-09-24,9,10,1,12.43,5.24,0.1,Completed,Online
1643,500978,2025-09-25,35,12,2,25.44,11.62,0,Completed,Marketplace
1644,500978,2025-09-25,35,4,1,28.97,11.31,0.1,Completed,Marketplace
1645,501007,2025-09-25,18,7,2,383.85,246.38,0,Completed,Marketplace
1646,500979,2025-09-26,43,6,1,128.68,74.43,0.15,Completed,Online
1647,500991,2025-09-26,21,2,1,236.8,160.44,0.03,Completed,Online
1648,500991,2025-09-26,21,1,1,743.44,576.84,0,Completed,Online
1649,500991,2025-09-26,21,12,2,25.81,11.44,0.05,Completed,Online
1650,500993,2025-09-26,49,3,1,346.06,246.77,0,Completed,Retail Store
1651,501000,2025-09-27,54,7,1,388.55,245.35,0,Completed,Marketplace
1652,500974,2025-09-28,38,2,1,241.84,161.8,0,Completed,Online
1653,500969,2025-09-29,21,12,2,24.55,11.65,0,Completed,Retail Store
1654,500969,2025-09-29,21,9,1,50.39,19.78,0,Completed,Retail Store
1655,500969,2025-09-29,21,11,1,16.44,7.24,0,Completed,Retail Store
1656,500992,2025-09-29,3,10,2,12.97,5.14,0,Completed,Retail Store
1657,500997,2025-09-29,39,11,4,17.3,7.37,0.1,Completed,Marketplace
1658,500997,2025-09-29,39,1,1,754.04,561.0,0,Completed,Marketplace
1659,501004,2025-09-29,54,1,1,768.92,561.36,0,Completed,Online
1660,500985,2025-09-30,30,8,1,275.28,163.09,0,Completed,Online
1661,500996,2025-09-30,2,6,2,123.16,74.95,0.03,Completed,Marketplace
1662,501024,2025-10-01,1,4,1,28.71,11.34,0,Completed,Online
1663,501053,2025-10-01,49,9,1,51.33,19.89,0,Completed,Retail Store
1664,501063,2025-10-01,37,10,1,12.23,5.15,0.1,Completed,Retail Store
1665,501021,2025-10-02,58,3,1,332.65,246.28,0.05,Completed,Retail Store
1666,501021,2025-10-02,58,9,1,50.36,19.61,0.05,Completed,Retail Store
1667,501072,2025-10-02,61,9,1,50.38,19.97,0.05,Completed,Online
1668,501042,2025-10-04,31,11,1,16.93,7.21,0,Cancelled,Marketplace
1669,501042,2025-10-04,31,3,1,333.56,247.18,0.05,Cancelled,Marketplace
1670,501042,2025-10-04,31,6,1,123.08,75.13,0,Cancelled,Marketplace
1671,501067,2025-10-04,25,7,1,382.65,246.77,0.1,Completed,Online
1672,501020,2025-10-05,40,11,2,16.87,7.3,0.05,Completed,Online
1673,501020,2025-10-05,40,7,1,387.05,243.34,0,Completed,Online
1674,501039,2025-10-05,58,7,1,397.1,248.48,0.1,Completed,Online
1675,501039,2025-10-05,58,10,1,12.84,5.24,0,Completed,Online
1676,501023,2025-10-06,12,1,2,784.07,567.76,0,Completed,Retail Store
1677,501058,2025-10-06,47,9,1,50.54,19.96,0.1,Completed,Online
1678,501026,2025-10-07,6,9,2,51.34,19.79,0,Completed,Retail Store
1679,501045,2025-10-07,65,3,1,345.45,246.93,0.03,Completed,Retail Store
1680,501045,2025-10-07,65,5,1,81.02,38.22,0,Completed,Retail Store
1681,501035,2025-10-08,58,9,1,50.79,20.02,0,Completed,Online
1682,501035,2025-10-08,58,5,3,83.94,38.99,0,Completed,Online
1683,501043,2025-10-09,3,9,1,49.3,19.54,0,Completed,Retail Store
1684,501043,2025-10-09,3,1,2,745.73,563.66,0.1,Completed,Retail Store
1685,501036,2025-10-10,26,3,1,355.44,246.02,0,Completed,Retail Store
1686,501040,2025-10-10,43,11,1,16.92,7.28,0,Completed,Marketplace
1687,501040,2025-10-10,43,4,1,28.82,11.53,0.1,Completed,Marketplace
1688,501040,2025-10-10,43,2,2,241.48,159.86,0,Completed,Marketplace
1689,501059,2025-10-10,38,12,1,25.33,11.32,0,Completed,Online
1690,501059,2025-10-10,38,8,1,270.42,160.89,0,Completed,Online
1691,501056,2025-10-11,30,10,1,12.28,5.19,0.03,Completed,Marketplace
1692,501056,2025-10-11,30,11,1,17.23,7.21,0,Completed,Marketplace
1693,501052,2025-10-12,44,1,1,783.76,575.74,0,Completed,Online
1694,501052,2025-10-12,44,12,1,24.77,11.68,0.1,Completed,Online
1695,501055,2025-10-13,42,12,2,25.79,11.65,0,Completed,Retail Store
1696,501055,2025-10-13,42,10,1,12.66,5.29,0.05,Completed,Retail Store
1697,501057,2025-10-13,21,12,1,24.76,11.68,0.03,Completed,Online
1698,501057,2025-10-13,21,1,1,771.94,572.67,0.05,Completed,Online
1699,501025,2025-10-14,43,3,1,345.61,252.29,0,Completed,Marketplace
1700,501025,2025-10-14,43,4,1,29.06,11.57,0.05,Completed,Marketplace
1701,501065,2025-10-14,10,12,4,24.26,11.68,0,Completed,Online
1702,501065,2025-10-14,10,8,3,277.6,165.57,0,Completed,Online
1703,501034,2025-10-15,33,10,1,12.68,5.16,0,Completed,Online
1704,501034,2025-10-15,33,3,3,340.03,251.51,0,Completed,Online
1705,501032,2025-10-16,45,8,1,262.95,161.88,0.03,Completed,Retail Store
1706,501074,2025-10-16,11,11,2,16.17,7.3,0,Completed,Retail Store
1707,501074,2025-10-16,11,9,2,49.29,20.05,0.15,Completed,Retail Store
1708,501041,2025-10-17,36,12,1,25.25,11.66,0,Completed,Retail Store
1709,501041,2025-10-17,36,3,1,344.95,245.49,0,Completed,Retail Store
1710,501041,2025-10-17,36,7,2,375.41,249.13,0.03,Completed,Retail Store
1711,501050,2025-10-17,1,6,1,126.59,74.62,0.15,Completed,Retail Store
1712,501050,2025-10-17,1,4,1,27.95,11.55,0,Completed,Retail Store
1713,501066,2025-10-17,33,2,3,241.29,159.98,0.05,Completed,Online
1714,501068,2025-10-17,24,5,1,80.51,38.79,0,Completed,Retail Store
1715,501073,2025-10-17,65,4,3,27.63,11.48,0.03,Completed,Retail Store
1716,501073,2025-10-17,65,2,1,242.51,162.31,0,Completed,Retail Store
1717,501028,2025-10-18,17,7,1,390.6,241.3,0,Completed,Online
1718,501031,2025-10-18,17,12,2,24.38,11.56,0.1,Completed,Online
1719,501044,2025-10-18,21,5,1,84.47,38.73,0,Completed,Retail Store
1720,501044,2025-10-18,21,7,1,382.58,244.7,0,Completed,Retail Store
1721,501060,2025-10-18,59,7,1,390.05,244.08,0,Completed,Online
1722,501060,2025-10-18,59,3,4,355.45,251.52,0,Completed,Online
1723,501061,2025-10-19,47,5,1,80.58,38.33,0.03,Completed,Marketplace
1724,501029,2025-10-20,10,6,1,120.58,74.86,0,Completed,Retail Store
1725,501054,2025-10-20,56,5,1,80.58,38.41,0.1,Completed,Online
1726,501062,2025-10-20,4,11,2,16.87,7.35,0.15,Completed,Online
1727,501062,2025-10-20,4,4,1,27.4,11.54,0,Completed,Online
1728,501037,2025-10-21,1,12,1,25.52,11.43,0,Completed,Retail Store
1729,501037,2025-10-21,1,5,1,83.53,39.0,0.03,Completed,Retail Store
1730,501049,2025-10-21,17,8,1,262.36,160.72,0,Completed,Marketplace
1731,501049,2025-10-21,17,7,2,384.99,242.39,0.05,Completed,Marketplace
1732,501051,2025-10-21,49,9,2,49.49,20.13,0.05,Completed,Online
1733,501071,2025-10-21,24,3,2,347.56,248.74,0,Completed,Marketplace
1734,501071,2025-10-21,24,2,1,244.13,159.36,0,Completed,Marketplace
1735,501071,2025-10-21,24,8,3,273.04,164.73,0.1,Completed,Marketplace
1736,501069,2025-10-22,57,4,1,28.8,11.65,0,Completed,Retail Store
1737,501064,2025-10-25,19,11,1,17.25,7.28,0,Completed,Online
1738,501033,2025-10-26,2,2,3,247.56,157.07,0,Completed,Online
1739,501033,2025-10-26,2,5,1,83.3,39.01,0,Completed,Online
1740,501033,2025-10-26,2,7,1,396.69,241.68,0.05,Completed,Online
1741,501022,2025-10-27,10,6,2,121.4,74.57,0,Completed,Online
1742,501022,2025-10-27,10,8,2,268.41,160.71,0.05,Completed,Online
1743,501027,2025-10-27,23,8,1,265.49,163.35,0,Completed,Online
1744,501070,2025-10-28,13,1,3,746.75,564.96,0.03,Completed,Retail Store
1745,501070,2025-10-28,13,10,1,12.48,5.26,0,Completed,Retail Store
1746,501038,2025-10-29,11,11,1,17.0,7.27,0.1,Completed,Online
1747,501046,2025-10-29,28,5,1,84.2,38.66,0,Completed,Marketplace
1748,501030,2025-10-30,29,7,1,389.46,247.96,0.05,Completed,Retail Store
1749,501048,2025-10-30,58,2,1,246.7,162.33,0,Completed,Online
1750,501048,2025-10-30,58,5,3,84.12,39.3,0,Completed,Online
1751,501047,2025-10-31,7,3,3,335.91,245.8,0,Completed,Marketplace
1752,501047,2025-10-31,7,8,1,278.78,163.13,0,Completed,Marketplace
1753,501075,2025-11-01,60,12,1,25.8,11.48,0,Completed,Online
1754,501075,2025-11-01,60,9,1,49.6,19.78,0.05,Completed,Online
1755,501126,2025-11-01,54,6,1,123.01,72.92,0.03,Completed,Retail Store
1756,501130,2025-11-01,22,10,2,12.15,5.14,0,Completed,Marketplace
1757,501130,2025-11-01,22,3,2,336.77,248.1,0,Completed,Marketplace
1758,501130,2025-11-01,22,12,2,24.49,11.3,0,Completed,Marketplace
1759,501085,2025-11-02,31,6,1,123.23,75.29,0,Completed,Marketplace
1760,501125,2025-11-03,32,1,1,786.11,565.45,0,Completed,Marketplace
1761,501106,2025-11-04,51,2,1,246.67,159.42,0,Completed,Retail Store
1762,501106,2025-11-04,51,10,3,12.28,5.24,0,Completed,Retail Store
1763,501105,2025-11-05,39,1,1,756.11,568.47,0.15,Completed,Online
1764,501134,2025-11-05,15,8,3,276.59,160.12,0,Cancelled,Retail Store
1765,501134,2025-11-05,15,3,2,347.71,251.24,0.1,Cancelled,Retail Store
1766,501111,2025-11-06,24,9,2,49.24,19.68,0,Cancelled,Online
1767,501118,2025-11-06,50,11,1,16.32,7.4,0.05,Completed,Online
1768,501084,2025-11-07,29,2,1,238.97,160.56,0.1,Completed,Retail Store
1769,501084,2025-11-07,29,7,1,379.2,247.05,0,Completed,Retail Store
1770,501090,2025-11-07,13,6,1,120.88,73.97,0,Completed,Marketplace
1771,501090,2025-11-07,13,10,1,12.9,5.23,0.03,Completed,Marketplace
1772,501077,2025-11-08,58,9,1,51.22,20.01,0,Completed,Retail Store
1773,501077,2025-11-08,58,10,1,12.13,5.31,0,Completed,Retail Store
1774,501083,2025-11-08,48,10,1,12.75,5.26,0,Completed,Retail Store
1775,501083,2025-11-08,48,7,3,381.74,246.63,0,Completed,Retail Store
1776,501115,2025-11-08,41,12,1,24.75,11.57,0.03,Completed,Retail Store
1777,501115,2025-11-08,41,10,1,12.98,5.2,0,Completed,Retail Store
1778,501115,2025-11-08,41,5,1,83.84,39.15,0.03,Completed,Retail Store
1779,501092,2025-11-09,52,2,1,245.36,159.67,0.05,Completed,Retail Store
1780,501104,2025-11-09,34,11,2,16.59,7.3,0.03,Completed,Retail Store
1781,501113,2025-11-09,10,12,1,24.37,11.58,0.05,Completed,Marketplace
1782,501113,2025-11-09,10,9,2,50.48,19.99,0.15,Completed,Marketplace
1783,501117,2025-11-11,22,4,2,28.13,11.5,0,Completed,Online
1784,501117,2025-11-11,22,2,1,245.02,162.38,0,Completed,Online
1785,501117,2025-11-11,22,5,1,82.73,39.08,0,Completed,Online
1786,501099,2025-11-12,54,12,2,25.6,11.45,0,Completed,Online
1787,501099,2025-11-12,54,7,1,397.71,243.99,0,Completed,Online
1788,501079,2025-11-13,25,8,1,270.11,165.44,0.05,Completed,Retail Store
1789,501079,2025-11-13,25,12,1,25.16,11.66,0.1,Completed,Retail Store
1790,501079,2025-11-13,25,10,1,12.63,5.26,0,Completed,Retail Store
1791,501086,2025-11-13,61,2,1,232.14,160.79,0,Completed,Online
1792,501086,2025-11-13,61,10,1,12.13,5.14,0.05,Completed,Online
1793,501102,2025-11-13,39,8,2,274.72,161.1,0.03,Completed,Retail Store
1794,501102,2025-11-13,39,5,1,80.29,38.67,0,Completed,Retail Store
1795,501094,2025-11-14,37,9,1,49.69,19.8,0.1,Cancelled,Marketplace
1796,501114,2025-11-14,36,6,3,121.94,72.91,0.15,Completed,Retail Store
1797,501120,2025-11-15,51,1,2,745.33,560.83,0,Completed,Online
1798,501120,2025-11-15,51,11,1,16.86,7.39,0,Completed,Online
1799,501128,2025-11-15,16,6,2,120.36,75.44,0,Completed,Online
1800,501101,2025-11-16,30,11,1,16.7,7.3,0.05,Completed,Retail Store
1801,501101,2025-11-16,30,5,2,80.71,38.77,0,Completed,Retail Store
1802,501081,2025-11-17,13,4,2,27.76,11.37,0,Completed,Marketplace
1803,501081,2025-11-17,13,1,1,736.39,558.99,0.03,Completed,Marketplace
1804,501082,2025-11-17,42,8,1,269.88,165.68,0,Completed,Marketplace
1805,501082,2025-11-17,42,7,2,373.81,241.24,0,Completed,Marketplace
1806,501082,2025-11-17,42,1,1,761.71,570.36,0.05,Completed,Marketplace
1807,501103,2025-11-17,46,1,2,777.93,572.42,0,Completed,Online
1808,501122,2025-11-17,65,4,1,28.05,11.36,0.05,Completed,Retail Store
1809,501122,2025-11-17,65,9,1,48.85,19.85,0.05,Completed,Retail Store
1810,501122,2025-11-17,65,11,2,16.88,7.3,0.05,Completed,Retail Store
1811,501124,2025-11-17,55,2,2,232.7,158.66,0,Completed,Retail Store
1812,501124,2025-11-17,55,9,1,49.18,19.96,0,Completed,Retail Store
1813,501127,2025-11-17,62,8,3,273.21,164.71,0,Completed,Marketplace
1814,501127,2025-11-17,62,2,1,235.15,159.7,0.05,Completed,Marketplace
1815,501132,2025-11-17,52,3,3,355.65,252.56,0.03,Completed,Retail Store
1816,501132,2025-11-17,52,1,1,778.55,575.61,0,Completed,Retail Store
1817,501133,2025-11-17,28,8,1,267.61,163.61,0.1,Cancelled,Marketplace
1818,501089,2025-11-18,33,5,1,83.79,38.41,0.1,Completed,Marketplace
1819,501089,2025-11-18,33,11,1,17.28,7.27,0,Completed,Marketplace
1820,501121,2025-11-18,65,10,2,12.23,5.13,0.03,Completed,Online
1821,501121,2025-11-18,65,7,2,391.05,244.73,0.05,Completed,Online
1822,501078,2025-11-20,15,1,1,782.39,569.67,0,Completed,Online
1823,501078,2025-11-20,15,10,3,12.32,5.22,0.1,Completed,Online
1824,501088,2025-11-20,41,9,2,51.07,20.06,0,Completed,Retail Store
1825,501129,2025-11-21,51,8,4,279.98,160.51,0.05,Completed,Online
1826,501129,2025-11-21,51,7,1,379.86,248.47,0.15,Completed,Online
1827,501129,2025-11-21,51,10,1,12.94,5.3,0,Completed,Online
1828,501091,2025-11-22,51,10,1,12.7,5.2,0.05,Completed,Online
1829,501107,2025-11-22,60,1,4,757.13,568.53,0.05,Completed,Online
1830,501087,2025-11-23,64,4,2,29.13,11.39,0,Completed,Online
1831,501095,2025-11-23,13,6,1,120.28,75.05,0.1,Completed,Online
1832,501095,2025-11-23,13,12,3,24.59,11.42,0.1,Completed,Online
1833,501095,2025-11-23,13,1,1,743.32,572.59,0,Completed,Online
1834,501097,2025-11-23,61,2,1,234.13,157.62,0,Completed,Marketplace
